Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
Air Force Institute of Technology,-31.6005291005291,-30.479717813051145,-8.547619047619047,-14.509700176366845,1.040863594536418,181
Florida Institute of Technology,-31.216490299823633,-30.41225749559083,-7.854938271604938,-20.653880070546734,1.0,189
Indiana State University,-31.429012345679013,-30.28350970017636,-1.2949735449735449,-21.130070546737212,1.043984790757085,179
Missouri S&T,-23.350970017636687,-30.12962962962963,-8.494708994708995,-21.16225749559083,1.0473622115623071,178
Missouri University of Technology,-31.216490299823633,-30.41225749559083,-7.854938271604938,-20.653880070546734,1.0,188
Montana State University,-30.89638447971781,-29.799382716049386,-2.8143738977072315,-13.627425044091712,1.0740054758276585,172
New Mexico Tech,-31.216490299823633,-30.41225749559083,-7.854938271604938,-20.653880070546734,1.0,186
Nova Southeastern University,-26.098765432098766,-30.645502645502646,-8.765432098765432,-21.627865961199294,1.0361777744692515,184
Oakland University,-30.55335097001764,-20.794973544973544,-8.226190476190476,-20.563051146384478,1.0540124897162193,177
SIU Carbondale,-31.216490299823633,-30.41225749559083,-7.854938271604938,-20.653880070546734,1.0,185
Southern Methodist University,-30.07231040564374,-20.06878306878307,-8.371252204585538,-13.625220458553795,1.0970832287323031,167
University of Alabama - Huntsville,-31.216490299823633,-30.41225749559083,-7.854938271604938,-20.653880070546734,1.0,187
University of Louisville,-31.6005291005291,-30.479717813051145,-8.547619047619047,-14.509700176366845,1.040863594536418,180
University of Miami,-30.07231040564374,-20.06878306878307,-8.371252204585538,-13.625220458553795,1.0970832287323031,168
University of Missouri - Kansas City,-26.098765432098766,-30.645502645502646,-8.765432098765432,-21.627865961199294,1.0361777744692515,183
University of Tulsa,-26.098765432098766,-30.645502645502646,-8.765432098765432,-21.627865961199294,1.0361777744692515,182
